10	-3	15	-19	-13	14	4	5	5	8	-11	4	19	-8	7	6	-14	-19	13	-7	13	7	14	16	7	10	-14	7	8	8	6	12	4	18	-16	-5	18	8	-18	10	-5	-4	19	-17	-14	-6	2	-1	17	-12
-14	-12	-1	10	-18	-15	4	4	-6	2	-8	13	16	7	-3	-9	-12	1	-11	-7	0	11	-10	3	1	-8	-11	12	-6	8	-19	-10	16	15	-20	8	0	-10	-14	-4	-19	-13	14	-17	4	4	-2	-10	17	-17
-20	-12	-12	-13	-2	10	1	19	-14	-5	17	-5	-19	-11	-19	-15	0	0	4	-10	3	-6	13	15	12	7	3	-11	5	-13	4	5	-2	10	-4	-17	-6	-19	13	-6	0	15	-7	4	14	-11	-6	-1	-8	16
12	10	19	-19	-4	-1	6	1	-15	-2	19	11	-17	-2	-4	8	-8	11	2	-11	9	4	13	-12	16	6	7	7	13	-20	-7	20	8	-5	15	17	13	4	-20	10	-15	2	-13	0	-7	16	-18	4	18	18
1	18	16	3	19	-8	10	18	-19	16	-16	9	-6	1	14	3	7	13	11	-6	7	-13	-10	11	20	-15	-9	1	-10	-19	-15	-19	17	5	-8	-10	-7	-18	6	12	-8	14	14	0	-4	3	-2	-2	13	-6
-11	14	5	12	7	4	-8	-11	-4	7	19	20	-16	-3	17	-15	-16	9	15	-9	-10	-10	9	-3	-4	-3	1	-10	15	-16	7	-2	-16	8	7	7	19	-16	14	-4	-10	-18	14	6	-3	13	-11	-17	1	-16
8	-4	-5	7	9	-12	-8	2	19	-15	4	-19	-4	0	3	-13	11	11	-5	19	-8	-18	7	5	-10	-9	-11	-2	18	14	2	1	-11	-18	10	-10	-5	-6	-5	11	-20	0	-16	14	3	-13	9	19	13	16
6	18	17	-8	-16	8	1	-17	16	-5	12	6	10	-12	14	9	-8	-7	13	0	-1	-13	11	20	-15	-15	3	5	-2	-16	-13	15	0	3	16	18	-16	-20	9	0	11	-14	10	-19	-15	-7	10	-12	8	-5
15	-1	16	1	0	-8	9	13	4	14	18	1	15	-16	-6	-19	-14	4	8	8	18	12	10	-14	-3	2	-5	7	-7	-7	-4	-14	12	2	9	-7	-19	-1	-5	-4	6	-2	-14	14	-16	3	-10	-16	15	-14
-6	8	-18	-13	17	-12	16	-13	-4	-9	-17	18	-7	18	14	-9	-10	12	8	-14	6	-18	20	-5	14	-7	0	6	-14	9	0	-13	-2	19	6	17	1	-15	17	-5	-4	-2	4	11	-14	-15	-20	2	3	6
-7	0	-16	1	7	-7	-7	3	-19	-2	18	8	16	-15	16	18	19	-14	-11	-2	7	-16	11	-19	7	-17	-2	17	12	-5	-2	17	-13	-15	7	-10	-16	9	-1	15	0	-7	12	-8	-2	7	11	-14	7	-18
-8	-5	-10	-12	-3	17	-11	13	11	-7	-10	-1	6	-7	5	-19	-12	4	-15	-14	18	-3	15	1	-8	-16	17	4	12	0	5	11	15	5	9	14	17	7	1	9	5	17	-12	8	-1	-13	19	-20	-19	-17
-19	5	-7	7	-7	7	-15	18	8	-15	-11	-8	-3	12	-4	12	16	18	-8	-4	20	-20	-6	5	-5	-4	18	-18	8	-10	-14	-14	-19	-14	16	6	9	2	-19	11	-15	9	-19	17	7	-13	4	2	10	2
-9	6	14	-4	20	10	-7	6	-18	6	-16	-3	13	-14	-10	11	-14	-3	-15	4	-3	-13	12	-14	-13	9	14	-3	-11	3	17	17	-6	-11	17	5	-2	3	-11	0	-9	5	12	18	-6	12	-6	5	-13	17
14	-11	-19	-11	10	19	-18	-12	9	8	2	-4	20	2	20	-16	-1	-10	-5	14	11	19	19	-16	-6	14	-16	-1	-7	-1	15	-17	15	-19	-2	-8	-9	-1	12	-4	13	18	-18	-9	-8	-18	19	-4	2	-13
-14	2	-10	3	-7	-3	-7	-17	12	17	-10	-16	-5	15	5	9	17	17	19	16	-2	2	-11	18	-10	-4	13	-9	-18	9	-9	-5	9	11	-6	6	13	-5	-16	15	15	9	10	-14	-18	3	15	3	1	-15
2	18	9	-15	-5	-8	-16	-5	-17	11	13	-1	-1	18	10	-18	-15	-13	-11	-14	7	17	-3	16	-5	8	-8	-9	-13	-16	0	8	6	-10	17	19	-18	-19	-2	-10	-18	1	-6	-5	18	8	-3	-17	-8	-19
-18	15	-16	-9	3	14	3	19	-1	-7	-16	11	5	-2	15	-18	11	20	-9	2	-16	19	20	12	-12	-3	1	3	-4	19	0	-19	0	11	18	8	2	15	7	-19	0	6	-3	-11	-17	16	-14	0	8	11
14	19	14	-17	9	-4	15	-9	20	4	12	-1	-4	-9	-1	12	7	9	9	-4	7	-15	4	-16	-2	-11	-16	1	16	-3	-18	15	-16	4	-17	-6	4	18	-2	-16	13	9	-12	-19	18	-8	6	-17	18	9
19	5	-13	-4	-4	9	16	-11	-4	-14	2	-7	5	-13	-9	11	9	1	-14	-8	-9	-20	-19	-19	-17	9	-2	-6	7	12	-4	17	-9	-19	-6	10	-8	16	-19	12	17	15	18	-13	-11	14	-14	-10	2	14
-8	-4	-2	15	5	6	1	-15	8	-20	-20	-5	4	8	-1	19	-13	-9	14	10	-11	-19	18	13	-10	-4	-8	2	-7	-3	-5	-2	-1	16	-19	-8	-5	10	8	19	12	15	-15	-10	-17	-4	-7	-13	-10	-10
-11	-2	-9	4	19	15	10	16	-11	-3	1	8	12	-15	-19	18	-5	-15	11	19	-10	19	-18	-14	-1	17	5	-16	13	12	-13	-11	0	-5	-4	-1	20	-9	-11	0	19	-11	-1	20	9	20	-14	-19	-19	5
17	-20	2	-5	14	-4	-3	-3	0	16	-12	16	4	-14	-11	9	8	-15	12	-6	19	-6	19	17	-3	6	-6	-9	-10	-1	14	4	4	-3	4	10	5	-7	-11	-3	3	-8	14	6	10	5	-14	15	10	-18
14	-7	19	6	-5	20	-19	2	-18	-14	3	10	-9	8	2	18	-3	10	16	0	11	-2	-3	17	-19	-5	4	0	16	2	6	17	-1	17	-14	2	13	-1	-17	8	-17	-4	-10	-15	16	18	-10	-18	-20	-15
11	11	-14	5	-9	-7	-12	-19	-19	-8	-2	-15	-1	-4	-4	-15	-10	-6	15	12	8	-3	14	-16	-14	-6	14	2	-8	-20	1	5	-3	-2	-4	12	4	3	2	-11	-17	-12	-3	13	4	-18	-1	-1	-9	-6
0	6	15	-6	13	-18	-11	-1	0	18	8	-15	-3	-10	10	7	15	-5	-19	8	19	-12	15	15	6	-13	14	-3	5	4	9	-18	1	19	-17	-14	-18	4	4	-17	19	-12	20	9	-1	-13	-3	4	2	-1
3	-2	0	-13	0	-6	2	13	-8	19	-10	-16	-6	-8	13	-5	8	-4	2	-10	8	-1	-1	-4	3	3	2	0	12	-11	-17	20	-14	-12	5	-12	-18	-10	-17	-2	-2	-14	17	9	-7	-16	16	-6	-14	-17
3	18	4	18	-1	13	-17	-18	-17	14	17	-9	16	1	2	2	7	13	11	5	-12	8	-16	-14	-13	8	6	-4	-19	8	17	-8	-10	11	-7	11	-3	3	-13	-5	16	14	-18	2	-1	-13	-8	-2	-2	7
-3	19	-20	0	-14	13	-3	-7	8	16	7	-18	-6	-13	3	17	-19	5	-17	-9	1	-2	0	12	-6	4	-7	-14	15	1	-19	-10	-12	14	-17	-8	7	-5	-3	-10	16	17	2	-5	-2	15	-8	12	-14	1
13	0	-1	18	-16	-7	3	-5	-7	-6	17	-13	2	-19	4	16	6	-13	-10	-15	-1	-3	5	-15	5	18	-17	15	20	-12	-11	-5	8	11	10	0	7	-9	-13	10	18	11	-20	-6	4	5	3	13	15	1
-14	-2	9	-1	-8	17	14	9	11	15	-3	19	-12	-20	3	-11	-18	-16	-2	10	-1	-11	4	0	0	10	-20	-6	6	14	0	-10	2	-5	10	5	-6	19	15	19	11	-14	9	-17	9	10	11	-8	2	18
