51	-69	-26	4	-15	21	77	-88	9	-83	-40	-56	28	-63	12	-74	-42	98	95	-86	-44	-31	-35	31	-90	14	-20	45	-51	-56	-7	27	82	-12	-46	34	-54	28	-36	-51	-43	20	-89	-35	92	-20	67	-28	-51	-35
12	-100	66	-13	-32	18	-11	-46	75	-86	-82	-19	-67	6	-1	-9	-50	0	5	90	-85	-49	76	98	-66	95	78	-23	50	-29	-14	38	69	55	53	92	-90	-23	-43	61	-90	83	-93	10	0	-5	-61	-48	28	-73
-14	-43	-65	48	8	-13	63	97	-76	-18	65	26	13	-29	-86	30	-2	-34	-14	-68	50	91	-73	-93	-48	-1	-49	-40	-60	-47	55	28	76	49	61	-82	80	53	-13	65	-56	37	-43	-22	48	-87	66	57	-39	-10
-47	10	-74	-86	85	-51	-80	54	71	-75	-22	11	86	-37	80	65	46	-65	-59	-43	66	-40	-80	-15	-60	-20	93	38	97	-42	31	46	49	-11	-79	60	59	31	81	70	-52	89	-85	79	-97	-18	-32	2	65	14
51	74	76	69	-40	-14	72	-5	80	-11	55	-74	57	45	-42	-38	-59	25	-35	37	84	-68	92	-2	21	99	24	76	42	-62	32	72	-77	-89	-6	18	-25	-24	85	-7	-94	-80	80	35	21	94	34	13	77	58
80	-92	-91	36	-32	-98	-94	36	-56	80	-64	-66	37	3	-46	-20	-57	15	-78	-72	-35	-28	-69	17	65	-48	-67	85	-65	-95	-68	25	2	-82	-56	82	66	-40	1	94	40	2	69	66	15	56	-90	37	89	-16
46	81	37	-73	72	22	80	-17	-85	-29	-78	-100	-7	58	19	77	95	50	-25	2	61	48	-69	-83	62	33	65	-84	72	-10	-14	-64	-66	60	85	-80	51	-32	26	68	-98	-78	-21	-78	61	46	47	-82	-22	7
-19	-74	47	72	-32	92	80	-24	-5	-76	81	-16	-48	-59	-5	40	19	-69	-34	44	8	41	-69	32	60	93	31	-3	82	-51	1	15	66	31	-36	-41	24	84	44	-84	22	9	-66	-44	31	53	0	75	60	85
88	67	-13	-60	-72	-81	5	-57	67	14	75	-2	14	36	-26	-52	-39	-29	-32	86	-7	40	-82	-90	42	34	9	-74	92	74	-25	-67	86	-94	72	-90	-21	-9	-95	-52	-18	38	-14	54	76	51	89	89	-69	80
-49	60	-24	21	2	-93	-76	-23	-6	75	100	-68	-50	-90	31	52	94	-71	63	46	64	-99	-9	11	72	-40	-50	-49	14	6	-4	81	-66	11	-48	1	-28	-12	15	64	-50	-71	-17	-57	80	69	-42	-81	25	9
7	84	96	9	71	77	-64	-94	-17	-30	73	33	-36	60	88	-42	79	70	6	50	90	-25	34	42	56	6	-92	77	13	83	-32	-85	77	44	76	54	-82	-9	-91	-19	30	56	46	-93	-70	54	-25	69	40	80
91	-73	-20	-68	-23	-51	41	-6	1	-92	-93	-96	82	36	24	-45	-62	-32	4	-19	-85	80	66	-2	-59	-100	-53	-61	-65	95	55	-32	-22	-78	-62	-43	-32	89	-15	-7	-36	-20	-19	-13	-61	96	-77	82	-83	-90
-46	1	-12	-99	39	-98	66	-33	-75	-72	9	-76	77	89	-43	-99	-100	-45	55	-52	42	-36	58	24	99	77	-28	-76	3	17	-23	16	-23	-57	52	-55	10	-56	-6	90	-79	80	90	87	58	-78	93	-98	6	62
-50	-19	-69	54	26	63	-93	95	-74	-85	100	90	59	-82	-59	-25	42	-99	-76	4	-53	19	43	-57	-81	-19	27	9	10	-76	42	-5	-46	62	-94	-34	-8	76	-95	93	7	-39	82	-48	-88	-21	-13	5	78	-33
86	-65	-35	53	-10	-72	52	11	74	48	2	95	85	82	-12	-13	74	60	25	-56	-20	-40	-5	29	30	-40	97	-37	-67	85	-4	61	74	-72	28	-9	29	-96	-87	53	-67	-88	90	14	-22	-2	-83	30	-47	-54
-86	15	-37	-16	-5	76	91	69	21	-9	75	-94	-64	2	-95	-39	-76	-1	-31	68	-46	-75	42	-24	-57	90	-59	-24	-1	19	46	6	48	76	13	47	3	-32	85	15	77	-56	-31	-28	-40	-48	43	-23	-53	64
-40	21	79	-89	90	-81	-31	-18	-47	34	-86	-1	4	23	75	-42	-92	8	-33	33	67	-22	92	-79	-51	-8	51	58	7	77	88	-55	-10	85	-25	2	63	53	7	83	33	-83	-42	-95	47	-93	1	30	68	-30
M
50 50
-67	-77	7	-31	-48	-85	-56	-67	-59	53	-35	-53	40	84	93	-97	83	-44	37	18	-60	83	-25	-94	-83	-87	30	78	-18	35	-100	-80	18	20	-25	-32	79	53	-34	2	-89	32	31	56	18	99	91	-12	99	93
-94	49	-20	-50	-83	11	72	84	32	-47	43	-94	-64	32	70	-85	23	-85	-5	-25	69	78	59	56	8	-35	23	-19	46	24	79	-67	-78	31	-71	23	-45	13	83	-34	-23	36	56	42	-55	94	-34	92	-22	55
91	62	34	-23	-40	-45	81	-56	83	-92	11	32	61	38	-98	18	-81	-11	-72	70	-15	-73	63	13	-14	-80	-6	21	-70	-99	-9	-80	-60	-38	-85	-39	100	79	15	-33	-52	-98	16	18	37	49	80	65	65	15
36	49	-12	-16	83	-74	-42	-83	-99	-41	-72	-68	3	71	27	-11	26	-67	90	-55	9	-76	81	-85	23	-66	16	-81	63	48	16	-71	-67	-34	-8	-82	67	-26	-42	91	-54	-74	1	-25	-36	-60	-100	-98	91	-10
72	-33	-73	28	-6	40	45	-85	49	11	-24	61	10	-6	-28	85	-62	-20	77	59	6	79	8	-50	12	-26	82	-33	82	98	-37	34	-93	-62	-26	4	58	-32	-47	50	-29	53	76	-21	50	-93	-3	-72	79	-43
88	17	-12	58	-46	-3	-32	54	60	94	-21	-18	-58	-8	-77	-81	55	84	-13	99	-63	31	64	-73	-55	-92	-25	-71	56	-74	99	28	-45	-80	65	65	31	24	78	-33	85	68	-21	-14	100	-62	-71	-3	68	50
36	-6	10	-46	53	-63	-45	64	82	38	15	-35	57	61	8	-25	73	2	67	-44	-84	-92	42	13	-79	42	-54	-51	51	-28	97	-26	-54	-43	8	53	9	-83	-27	27	0	49	-51	-15	-46	16	-37	16	37	-81
83	-83	-21	69	54	-80	-66	48	95	44	-96	49	5	65	-17	9	-33	83	-35	42	-7	1	-91	8	-98	28	-15	-24	-19	-62	93	-67	-28	-29	64	90	-23	-25	-70	-17	61	89	-44	-56	86	26	-66	-41	-66	-79
-49	66	-20	48	-96	-60	33	52	-76	12	16	49	14	-62	3	-78	-73	-82	-26	33	-94	79	-71	-86	-88	-65	-45	-46	40	43	33	-22	-73	7	-8	-33	64	-63	89	15	-30	84	81	-1	39	-27	19	-12	-52	47
77	37	50	65	76	-73	7	92	4	7	86	-65	-16	-95	77	81	53	99	59	-17	-13	-23	-53	98	-35	-88	-11	-57	13	-64	45	60	100	98	-97	-22	19	62	30	92	-8	-55	41	-92	-81	27	32	-20	-13	-29
84	-47	4	-64	60	-35	66	-7	64	75	-79	-76	44	-89	-70	27	-36	-81	-80	0	12	-42	-51	-50	56	-19	26	27	17	97	-33	-20	3	-94	-99	-70	56	45	96	23	90	2	71	13	-51	78	-30	-73	-95	16
-40	94	-2	-87	-35	90	-47	57	27	-21	46	-65	-85	-71	-13	81	-50	-37	90	90	28	-53	-66	-37	-33	-7	7	60	-31	-97	5	51	-22	42	-67	-33	98	35	-61	-70	-73	58	-24	-90	87	-49	-89	91	-46	-40
-85	-63	-82	22	34	6	-65	-15	91	-8	94	25	19	-66	-88	26	-60	57	-100	91	-93	-60	-53	-40	24	-59	-23	-58	41	-92	-45	-41	-50	81	-27	11	58	83	66	68	-86	4	27	74	-4	-43	-91	-28	96	43
53	-40	-50	40	-41	-50	-14	89	89	-58	22	68	72	25	-24	-97	-86	20	-41	47	42	-24	-45	-92	99	74	75	79	-68	61	44	28	-27	73	44	10	71	64	-1	45	41	23	-94	72	77	-75	-89	67	-37	-28
-83	-18	-10	-78	86	-13	-5	-100	93	51	44	2	-10	-94	44	-37	10	-7	-90	-23	-66	19	90	6	30	20	-40	49	-100	72	56	77	-20	-76	-68	-68	-3	10	18	-78	86	12	84	-32	56	6	-86	-92	14	44
46	-53	28	-81	-44	34	57	96	-87	9	-39	-67	31	-6	-81	-78	-19	-40	-11	-92	19	-46	-31	-49	8	-95	-20	7	12	13	-84	-58	85	91	-44	-77	75	-97	-91	-68	-78	46	-6	95	-96	64	-97	-15	22	99
-10	-61	42	20	-66	10	-74	14	-12	-29	-8	43	-39	36	33	26	50	-73	58	17	22	24	-41	-18	-54	80	4	94	9	51	-56	-4	-1	-12	29	-20	-33	-81	13	-41	30	-87	4	91	54	-40	95	-85	80	-83
30	41	99	62	49	22	-90	-31	-36	40	-90	81	21	-77	-41	-88	-3	-41	83	13	54	61	-19	90	48	-9	-88	13	10	4	-59	-77	22	75	-43	66	-59	3	27	-15	-71	-1	53	98	37	58	47	-37	-21	-6
-66	-64	86	63	-5	73	26	12	-73	-78	-23	-56	-44	-53	20	35	-23	-67	7	-29	-89	-79	-40	84	78	-88	-54	-56	39	17	25	-74	-99	73	-36	-63	-1	90	0	6	39	-54	-33	-68	74	-13	50	89	39	-81
6	4	-82	-82	31	-24	-94	-40	-73	-99	-28	74	60	-42	-70	-5	-88	-37	61	76	71	46	51	-76	72	-79	-76	72	85	-62	45	-87	18	-29	-69	0	-94	69	-88	-45	25	-33	25	-99	16	10	-93	71	-59	45
27	-41	91	46	93	50	-73	-68	61	19	-42	-58	59	-65	-13	-39	-57	-78	13	25	-23	30	-28	18	19	100	-80	72	89	1	67	-84	55	26	-22	-75	66	87	3	66	-91	10	-35	-50	25	97	-76	-65	-87	82
-97	-7	-67	81	-37	-69	39	33	5	32	63	67	91	-35	-97	3	9	66	50	25	-20	-5	-75	-28	31	73	78	-37	81	-90	-96	25	31	73	79	73	-47	95	-89	59	60	49	-38	-31	-78	38	-48	7	24	-83
-6	85	94	-10	-85	-88	3	37	89	16	-10	72	-11	60	-54	41	-18	94	-98	-41	-35	87	23	44	83	23	-93	-35	21	-89	-60	-18	6	-96	78	53	35	-25	69	-45	97	-18	29	-53	-57	94	79	-41	38	4
77	-57	19	-86	58	-32	9	58	98	82	61	5	-9	-40	-47	63	80	-56	-5	-85	11	-81	-29	5	-13	-95	68	68	85	-33	-6	28	65	-85	-21	13	59	-36	19	23	-13	2	-13	51	-93	-81	94	81	-41	11
-77	-100	-52	-52	-27	63	62	-30	-18	27	58	-5	20	55	2	-37	-89	41	-50	-41	-41	20	-27	-48	-42	-35	1	-1	-77	26	-24	71	92	-25	35	-22	36	57	38	-80	-31	-74	-79	-55	-11	80	99	-84	14	37
-11	81	-86	46	17	-24	59	-50	-26	5	-43	78	69	11	-57	-38	-11	-92	-38	-53	-27	-53	-86	-1	26	-7	-77	-90	-32	78	-32	53	-37	-70	-50	-2	30	-58	29	34	-90	-57	-53	-10	-35	-88	-31	57	-37	-40
32	36	-40	-92	-63	95	0	-31	-55	-48	-86	-87	-94	11	-31	-31	8	23	93	-31	-30	-94	73	71	-41	-80	-2	56	-93	35	-87	95	59	-93	90	77	-53	92	25	-31	-55	-41	94	-48	-43	-75	-42	-65	62	20
-41	3	63	-15	-85	21	-45	-34	-11	-90	-89	2	-63	46	50	33	-73	34	-58	70	26	16	-8	45	24	14	20	-15	8	37	52	56	-43	56	25	81	-5	86	91	34	16	-10	40	-31	-1	26	-63	44	-27	-60
90	4	-85	8	-69	-32	-76	85	-47	46	28	24	89	55	-17	72	8	-93	4	-68	33	68	-84	-60	-90	-35	-82	-44	47	39	-19	87	-97	-35	-59	0	87	-27	-65	-41	20	-52	32	81	-64	-26	49	-54	40	31
39	-79	-29	91	65	86	77	51	-8	-67	-15	47	90	80	-89	52	71	-99	-55	-68	98	11	81	-69	99	-10	96	-33	-64	60	35	48	-81	63	-78	6	-52	-31	-5	36	-49	-47	-35	-97	87	-36	44	-59	27	40
-59	99	-74	-58	-40	80	94	-42	-13	-44	81	-54	-9	-72	-22	75	-60	-72	13	2	89	68	-44	-26	-59	16	31	-27	-15	32	10	-49	-34	-65	13	82	-58	39	68	-21	31	78	-96	-74	88	59	-62	-57	93	-8
11	-28	-68	-77	-23	70	89	21	-48	-48	-17	-96	62	59	-5	74	-69	72	100	21	-30	-59	23	72	21	-85	-8	59	-80	4	-90	44	-39	35	-45	16	-46	43	-1	-22	-88	17	14	-22	18	-40	-13	95	-60	-68
76	25	-88	29	30	-49	28	53	-73	9	-69	-72	86	-62	65	-65	-88	-45	-74	-68	-61	24	32	37	-30	-89	73	-92	-39	-34	-39	39	-96	75	-86	55	55	60	52	-59	88	88	-93	68	-100	21	-91	-24	20	-16
12	-21	40	-78	63	-43	-82	69	-16	8	8	54	35	-94	-39	70	32	6	91	27	84	-65	-60	27	44	-40	-47	45	56	87	93	55	-68	51	-68	32	-34	19	-64	45	-81	24	-47	-57	81	-8	31	27	-83	19
50	-98	-83	97	53	56	-85	80	1	58	87	94	-26	-75	64	92	-96	4	-75	69	-42	-42	92	-72	-94	4	65	75	7	-51	86	49	-11	-54	-90	-6	21	-81	38	64	-33	-50	-62	87	37	-41	56	-91	9	-36
79	9	23	-50	-25	40	-64	19	-35	74	32	-23	-19	-73	13	54	-42	14	-63	56	10	-96	33	-84	-87	12	-34	-43	54	2	-24	-36	53	-28	36	-56	-63	12	83	85	30	-79	-10	94	-85	66	73	-54	69	66
68	2	-65	21	-62	-1	-94	-86	37	58	-21	99	-12	-74	-89	75	95	-33	29	-47	84	40	8	75	85	-52	88	31	28	48	24	2	36	-27	56	21	-83	-91	-67	3	1	9	54	-25	99	14	57	75	-92	-75
-74	-51	30	63	29	94	45	-56	-11	94	-48	-35	36	87	-48	-87	53	-17	-74	-37	-82	90	74	-16	-82	83	-51	-54	79	-49	13	55	43	-47	61	-63	-38	52	-14	-61	6	-11	26	97	-37	-86	-13	-8	-34	-50
-62	-91	0	66	-99	-5	-71	74	-13	-64	70	-73	-7	-45	18	29	-51	-17	-84	-63	-48	50	11	-2	-34	65	91	24	-88	69	66	15	-8	-33	-47	-60	-54	32	-92	21	-24	38	-37	-76	62	-47	-30	-99	42	88
-69	68	-43	-2	-43	99	27	-17	59	86	89	-23	91	89	-4	-35	36	97	32	-11	-15	51	-96	-8	5	-11	2	-85	-65	8	92	91	84	-83	79	72	82	20	-55	-60	54	52	-42	52	-8	-66	-89	-7	72	31
-94	-90	66	52	28	-2	58	32	63	-91	-25	13	-29	28	-60	28	-72	-88	-95	-35	16	8	-3	3	-51	96	13	93	-17	82	-85	-66	98	-10	22	-75	87	-55	33	-18	-43	-20	-84	16	17	12	64	65	0	51
-98	-37	64	83	18	1	13	57	50	-52	-87	27	-32	75	-52	76	26	-21	97	-44	80	-44	62	-46	9	16	99	22	48	-30	78	81	87	-9	-97	29	-94	43	74	71	30	13	-66	24	-4	-60	-79	74	99	62
19	57	88	80	-35	54	-25	-50	58	-98	-64	8	79	-27	56	-25	71	58	8	86	-56	-51	47	-54	56	-53	54	-23	79	87	12	50	-8	-94	-31	-13	19	45	-31	-14	84	-59	44	-2	10	-2	-99	-40	-14	-90
22	94	-100	-57	98	-22	64	11	0	34	15	-37	9	-53	23	53	80	19	-25	-20	93	-43	14	80	4	62	-37	-94	-95	86	-61	-43	81	27	7	23	-91	-31	-95	85	-34	89	-82	-56	-65	46	-45	-53	-47	-17
84	17	28	9	-75	-9	-39	-54	11	81	-63	-68	50	-63	-71	-66	-30	-38	41	-24	-13	93	-98	82	86	-10	-88	72	-72	18	-56	25	-23	-88	26	47	-15	-93	81	-25	63	3	84	-71	17	91	89	66	-5	45
